Person,Property,Type,rn,rel_rate
http://dbpedia.org/resource/Michael_Choice,birthPlace,City,dbot_rules,**
http://dbpedia.org/resource/Lars_Peter_Hansen,almaMater,National_Space_Grant_College_and_Fellowship_Program,dbot_rules,**
http://dbpedia.org/resource/Lars_Peter_Hansen,almaMater,Land-grant_university,dbot_rules,**
http://dbpedia.org/resource/Lars_Peter_Hansen,almaMater,Flagship,dbot_rules,**
http://dbpedia.org/resource/Karim_Rekik,birthPlace,List_of_cities_in_the_Netherlands_by_province,dbot_rules,**
http://dbpedia.org/resource/Karim_Rekik,birthPlace,List_of_municipalities_of_the_Netherlands,dbot_rules,**
http://dbpedia.org/resource/Richard_C._Banks,almaMater,Land-grant_university,dbot_rules,**
http://dbpedia.org/resource/Paige_VanZant,birthPlace,City,dbot_rules,**
http://dbpedia.org/resource/Harold_G._White,almaMater,State_university_system,dbot_rules,**
http://dbpedia.org/resource/William_Owens_(admiral),occupation,Public_company,dbot_rules,**
http://dbpedia.org/resource/John_Shaffer_Phipps,residence,Administrative_divisions_of_New_York,dbot_rules,**
http://dbpedia.org/resource/Linda_Aiken,almaMater,National_Space_Grant_College_and_Fellowship_Program,dbot_rules,**
http://dbpedia.org/resource/Linda_Aiken,almaMater,Land-grant_university,dbot_rules,**
http://dbpedia.org/resource/Linda_Aiken,almaMater,National_Sea_Grant_College_Program,dbot_rules,**
http://dbpedia.org/resource/Charles_J._Fillmore,almaMater,National_Space_Grant_College_and_Fellowship_Program,dbot_rules,**
http://dbpedia.org/resource/Charles_J._Fillmore,almaMater,National_Sea_Grant_College_Program,dbot_rules,**
http://dbpedia.org/resource/Charles_J._Fillmore,almaMater,Flagship,dbot_rules,**
http://dbpedia.org/resource/Greg_Burson,birthPlace,Charter_city,dbot_rules,**
http://dbpedia.org/resource/Chris_Broussard,birthPlace,City,dbot_rules,**
http://dbpedia.org/resource/J._Frank_Norris,almaMater,Private_school,dbot_rules,**
http://dbpedia.org/resource/William_Carpenter_(Rhode_Island),deathPlace,City,dbot_rules,**
