subject,property,current_or_latest,start_time 
Goldie_Hawn,spouse,Bill_Hudson_(singer),1976-01-01T00:00:00Z
Pat_Smythe_(priest),country,,
Larkin_T._Riser,party,,
Christos_Zois,party,,
Mieke_Andela-Baur,party,,
Gloria_Macapagal_Arroyo,party,,
Maria_Karolina_Sobieska,spouse,,
Ion_Balan,party,,
R._Borden_Reams,country,,
Nan_Grey,spouse,Frankie_Laine,1950-01-01T00:00:00Z
Isaac_Stevens,country,,
Nikki_Reed,spouse,Ian_Somerhalder,2015-01-01T00:00:00Z
Louis_XI_of_France,spouse,Charlotte_of_Savoy,1451-03-18T00:00:00Z
Shin_Mi-Nauk,spouse,,
Andrew_II_of_Hungary,spouse,,
Charles_Wentworth_Upham,party,,
Abdul_Shakoor_al-Turkistani,country,,
Pavel_Prokkonen,party,,
Angus_Simpson,country,,
Robert_Porter_(politician),country,,
Darlene_Antonino-Custodio,party,,
Anthony_Kennedy_(Maryland),party,,
James_Macfarlane,party,,
Karen_Awana,party,,
Shraddha_Nigam,spouse,Karan_Singh_Grover,2008-01-01T00:00:00Z
Gabrielle_Colonna-Romano,spouse,,
Christiane_Charlotte_of_Nassau-Ottweiler,spouse,"Frederick_III,_Landgrave_of_Hesse-Homburg",1728-01-01T00:00:00Z
John_Blane,country,,
Adoniram_J._Warner,country,,
Norman_Lockhart,party,,
Emperor_Daizong_of_Tang,spouse,,
Saw_Thanda,spouse,,
Frederick_William_II_of_Prussia,spouse,,
Oleg_Bogomolov,party,,
Zyta_Gilowska,party,,
Lina_Cavalieri,spouse,,
David_Grant_(poet),country,,
Porfirio_Rubirosa,spouse,Odile_Rodin,1956-01-01T00:00:00Z
Ale_Pyinthe_(Saw_Rahan_II),spouse,,
John_Hugh_Means,country,,
Vol_Dooley,party,,
Hermes_da_Fonseca,country,,
David_Robertson_(broadcaster),country,,
Gloria_Vanderbilt,spouse,Wyatt_Emory_Cooper,1963-12-24T00:00:00Z
Arwa_bint_Kurayz,spouse,,
Percy_Stewart,party,,
Sibyl_Hathaway,spouse,,
Toranosuke_Katayama,party,,
Catherine_of_Bohemia,spouse,"Otto_V,_Duke_of_Bavaria",1366-01-01T00:00:00Z
George_Robert_Wythen_Baxter,country,,
Filip_Dewinter,party,,
Queen_Kapiolani,spouse,,
Cheryl_Kernot,party,,
Alfred_Moore_Scales,country,,
Laurence_Oliphant_(Jacobite),country,,
David_Schneider_(tennis),country,,
Grand_Duchess_Olga_Alexandrovna_of_Russia,spouse,,
Bryan_Cooper_(politician),party,,
Jimmy_J._Kolker,country,,
Barbara_Sinatra,spouse,Frank_Sinatra,1976-01-01T00:00:00Z
Thomas_Crawford_(Australian_politician),party,,
Shimon_Peres,party,,
Julia_Campbell,spouse,Bernard_White_(actor),1988-01-01T00:00:00Z
Iman_(model),spouse,David_Bowie,1992-01-01T00:00:00Z
Ernesto_Maceda,party,,
Luigi_Sturzo,party,,
Steve_Hutchins,spouse,,
George_Sanders,spouse,Magda_Gabor,1970-01-01T00:00:00Z
Jocelyn_Rae,country,,
Carl_Schurz,country,,
Henry_Whitley,country,,
Natasha_Henstridge,spouse,Darius_Campbell,2011-01-01T00:00:00Z
Ad_Melkert,party,,
Hans-Joachim_von_Merkatz,party,,
Nicolaas_Havenga,party,,
Hywel_ap_Syr_Mathew,country,,
Sydney_Gardner,party,,
Alexander_Andreyevich_Svechin,country,,
Lex_Barker,spouse,Carmen_Cervera,1965-01-01T00:00:00Z
Simon_Bolivar_Buckner,party,,
Jean_Rey_(politician),party,,
Raymond_Rock,party,,
Deric_Bolton,country,,
Seleucus_I_Nicator,spouse,,
Richard_Oram,country,,
Antonio_Cuenco,party,,
Ebenezer_J._Shields,party,,
Gisela_of_Swabia,spouse,,
Wally_Kurth,spouse,Rena_Sofer,1995-01-01T00:00:00Z
Andrew_Cameron_(police_officer),country,,
Kim_Campbell,spouse,,
Carmen_Ejogo,spouse,Jeffrey_Wright_(actor),2000-01-01T00:00:00Z
Fernanda_Torres,spouse,,
Shirley_Ballas,spouse,Corky_Ballas,1985-01-01T00:00:00Z
Benjamin_Butler_(politician),party,,
Eugenio_Derbez,spouse,Alessandra_Rosaldo,2012-01-01T00:00:00Z
Bianca_Kajlich,spouse,Michael_Catherwood,2012-12-16T00:00:00Z
Octavia_the_Younger,spouse,Mark_Antony,-038-01-01T00:00:00Z
James_Harper_Prowse,party,,
Farzana_Raja,party,,
Adelina_of_Holland,spouse,,
John_Maubray,country,,
Igors_Rausis,country,,
Imee_Marcos,party,,
Mary_Burce_Warlick,spouse,,
Crispin_Beltran,party,,
Hirunika_Premachandra,party,,
Sally_Kellerman,spouse,Jonathan_D._Krane,1980-01-01T00:00:00Z
Dana_Larsen,party,,
Henry_de_La_Falaise,spouse,Constance_Bennett,1931-01-01T00:00:00Z
Ann_McLaughlin_Korologos,spouse,John_McLaughlin_(host),1975-01-01T00:00:00Z
Keshubhai_Patel,party,,
George_Richardson_(architect),country,,
Cordelia_Oliver,country,,
Craig_Duby,party,,
Salima_Sultan_Begum,spouse,Akbar,1561-01-01T00:00:00Z
David_Lepper,party,,
Allan_MacDonald_(Australian_politician),party,,
Gyula_Kornis,party,,
Michael_Brand_(politician),party,,
Sarath_Amunugama_(politician),party,,
Philippe_Dominati,party,,
Owen_Price,country,,
David_Ranken,country,,
Demi_Moore,spouse,Ashton_Kutcher,2005-09-24T00:00:00Z
Howard_Kent_Walker,country,,
Peter_Lorre,spouse,Kaaren_Verne,1945-01-01T00:00:00Z
Llef_o'r_Nant,country,,
William_B._Bate,country,,
John_M._Zwach,party,,
Lorence_Wenke,party,,
John_Calley,spouse,Meg_Tilly,1995-01-01T00:00:00Z
Stanley_Donen,spouse,Yvette_Mimieux,1972-01-01T00:00:00Z
Ashley_Hamilton,spouse,Angie_Everhart,1996-01-01T00:00:00Z
Virginia_Shehee,party,,
Francis_Preston_Blair,party,,
Shane_Knuth,party,,
Robert_Shaw_(British_actor),spouse,Mary_Ure,1963-01-01T00:00:00Z
Peter_Wilson_(bishop),country,,
Abdul_Hamid_II,spouse,,
Maurine_Neuberger,spouse,,
James_Bevin,country,,
Raffaella_Baracchi,spouse,Carmelo_Bene,1992-01-01T00:00:00Z
Anna_Lee,spouse,Robert_Nathan,1970-01-01T00:00:00Z
Kenneth_McClintock,party,,
Mary_Boleyn,spouse,William_Carey_(courtier),1520-01-01T00:00:00Z
Jerzy_Buzek,party,,
William_Smith_(South_Carolina_senator),party,,
James_Yeaman,country,,
Marie_Stopes,spouse,,
B._B._Gurung,party,,
Francis_E._Warren,country,,
Sam_Houston,country,,
Elliot_Johnson_(politician),party,,
Evelyn_Laye,spouse,Sonnie_Hale,1926-01-01T00:00:00Z
Adolfo_Celi,spouse,Tônia_Carrero,1951-01-01T00:00:00Z
George_Ramsay_(Jacobite),country,,
Blairo_Maggi,party,,
John_Bidwell,party,,
Dmitri_Sukhanov,country,,
Wong_Sing-chi,party,Democratic_Party_(Hong_Kong),1994-01-01T00:00:00Z
George_Georges,party,,
Walter_Wearne,party,,
Sydney_George_Smith,party,,
Ben_Kingsley,spouse,Daniela_Lavender,2007-09-03T00:00:00Z
Maria_Kursova,country,,
Daniel_Lamont,country,,
Andries_Pretorius,country,,
Grace_Adler,spouse,,
James_W._Deaderick,party,,
Iolo_Goch,country,,
Doug_Finley,party,,
Merlin_Hull,party,,
Charles_Fitzpatrick,party,,
Tommy_F._Robinson,party,,
William_J._Mills,party,,
Mike_Walker_(tennis),country,,
Pamela_Mason,spouse,James_Mason,1941-01-01T00:00:00Z
John_Calhoon,party,,
Harry_Foll,party,,
Sabina-Francesca_Foisor,country,,
Sanoh_Thienthong,party,,
Ryan_O'Neal,spouse,Leigh_Taylor-Young,1967-02-28T00:00:00Z
Manuel_I_of_Trebizond,spouse,,
George_W._Morgan,country,,
Oliver_Winfield_Killam,party,,
Alain_Lamassoure,party,,
Ermengarde-Gerberga_of_Anjou,spouse,,
Peter_Shannel_Agovaka,party,,
Michael_Lewis,spouse,,
Victoria_Ruffo,spouse,Omar_Fayad,2001-01-01T00:00:00Z
Than_Nyein,party,,
Andrew_Lloyd_Webber,spouse,Madeleine_Gurdon,1991-02-09T00:00:00Z
James_Wiseman,country,,
Byreddy_Rajasekhar_Reddy,party,,
Heydar_Aliyev,party,,
Jacek_Majchrowski,party,,
Julia_Vorobieva,country,,
Mo'Nique,spouse,,
Giovanni_Gronchi,party,,
Richard_Gere,spouse,Carey_Lowell,2002-01-01T00:00:00Z
Richard_Crouch,party,,
Lucy_of_Bolingbroke,spouse,,
Elizabeth_Rees-Williams,spouse,Jonathan_Aitken,2003-06-25T00:00:00Z
Richard_Edwards_(Australian_politician),party,,
Emperor_Renzong_of_Song,spouse,,
Khuseyn_Gakayev,country,,
Thomas_Beekman,party,,
Marc_Boulianne,party,,
Imata_Kabua,party,,
Boss_Johnson,party,,
John_Bercow,party,,
Charles_Kennedy,party,,
Margaret_Leighton,spouse,Michael_Wilding_(actor),1964-01-01T00:00:00Z
E._M._S._Namboodiripad,party,,
Imran_Khan,spouse,Reham_Khan,2015-01-01T00:00:00Z
Brian_Hardy,country,,
Walter_Wanger,spouse,Joan_Bennett,1940-01-01T00:00:00Z
Lauren_Bacall,spouse,Jason_Robards,1961-07-04T00:00:00Z
Ganna_Walska,spouse,,
Andrew_Bartlett,party,,
Kati_Winkler,country,,
Gary_Lockwood,spouse,Stefanie_Powers,1966-01-01T00:00:00Z
Leon_Jaworski,party,,
Naomi_Foner_Gyllenhaal,spouse,Stephen_Gyllenhaal,1977-01-01T00:00:00Z
John_Drew_Barrymore,spouse,Nina_Wayne,1985-01-01T00:00:00Z
Theron_Akin,party,,
Cheryl_Tiegs,spouse,Rod_Stryker,1998-01-01T00:00:00Z
Dan_Mozena,country,,
Friedrich_Wolf_(writer),party,Communist_Party_of_Germany,1928-01-01T00:00:00Z
Merle_Oberon,spouse,Robert_Wolders,1975-01-01T00:00:00Z
Robert_Carruthers,country,,
Giuseppe_Cossiga,party,,
Sak_Sutsakhan,country,,
Ajmal_Khattak,party,,
Jenni_Calder,country,,
Howard_Hawks,spouse,Dee_Hartford,1953-01-01T00:00:00Z
John_M._Snowden,party,,
George_Finlay,country,,
Rachel_Roberts_(actress),spouse,Rex_Harrison,1962-01-01T00:00:00Z
Wan_Hisham_Wan_Salleh,party,,
James_Boag_I,country,,
Axel_Rauschenbach,country,,
Yevgeny_Primakov,party,,
Walter_Kingsmill,party,,
Eleanor_Post_Hutton,spouse,Léon_Barzin,1956-01-01T00:00:00Z
George_Mackay_(Australian_politician),party,,
Michael_Willette,party,,
Julius_Malema,party,,
Azem_Vllasi,party,,
Jacob_Brinkerhoff,party,,
Monica_Evans,spouse,Dave_Cash_(disc_jockey),2011-01-01T00:00:00Z
V._S._Srinivasa_Sastri,party,,
Angelo_Maria_Cicolani,party,,
Dan_Mulcahy,party,,
John_McKinley,party,,
John_Livingstone_Brown,party,,
Vincent_Astor,spouse,Brooke_Astor,1953-01-01T00:00:00Z
Guy_Ritchie,spouse,Jacqui_Ainsley,2015-01-01T00:00:00Z
Randall_Terry,party,,
William_Henry_Fitzhugh_Lee,country,,
Sally_Eilers,spouse,Hollingsworth_Morse,1949-01-01T00:00:00Z
Ramon_Tremosa,party,,
Bonne_of_Berry,spouse,,
Dave_Hill_(professor),party,,
Richard_Kollmar,spouse,Anne_Fogarty,1967-01-01T00:00:00Z
William_Hatt,country,,
Tibor_Navracsics,party,,
Alan_Beith,party,,
Adolf_Anderssen,country,,
Bandula_Gunawardane,party,,
Elena_Valenciano,party,,
Sabitri_Mitra,party,,
Henry_Rice_(writer),country,,
Robert_Angers,party,,
Nellie_Stone_Johnson,party,,
John_Quincy_Adams,party,,
Richard_Bloomfield,country,,
Sergey_Mironov,party,,
Freddie_Fields,spouse,Corinna_Tsopei,1981-01-01T00:00:00Z
Catherine_Schell,spouse,Bill_Hays_(director),1982-01-01T00:00:00Z
John_Clemons,party,,
Tim_Penny,party,,
A._Q._M._Badruddoza_Chowdhury,party,,
Jane_Fonda,spouse,Ted_Turner,1991-01-01T00:00:00Z
Gawn_Grainger,spouse,Zoë_Wanamaker,1994-01-01T00:00:00Z
Park_Chung-hee,country,,
Catherine_O'Hara,spouse,Bo_Welch,1992-01-01T00:00:00Z
Andreas_Ziartides,party,,
Henry_B._Anthony,party,,
Anthony_Fels,party,,
Rob_Katter,party,,
Eliot_V._Elliott,party,,
Phil_Harris,spouse,,
Esmael_Mangudadatu,party,,
Matthias_Corvinus,spouse,Beatrice_of_Naples,1476-12-12T00:00:00Z
Sam_Taylor-Johnson,spouse,Aaron_Taylor-Johnson,2012-06-21T00:00:00Z
David_VIII_of_Georgia,spouse,,
George_Fairbairn_(politician),party,,
Earl_Desmond,party,,
Alexander_Wilson_(photographer),country,,
Ekaterina_Vasilieva_(figure_skater),country,,
Gergely_Gaal,party,,
Daniel_Clyne,party,,
Russ_Meyer,spouse,Edy_Williams,1970-01-01T00:00:00Z
Miroljub_Labus,party,,
Alcuin_Schulten,country,,
John_Menzies_Macfarlane,country,,
Casnodyn,country,,
Deepa_Mehta,spouse,Paul_Saltzman,1973-01-01T00:00:00Z
Leigh_Richardson,party,,
Zara_Nakhimovskaya,country,,
Anula_of_Anuradhapura,spouse,,
Hamish_Macleod,country,,
Albert_Rivera,party,,
Dudley_Moore,spouse,Tuesday_Weld,1975-09-20T00:00:00Z
James_L._Buckley,party,,
Irene_Jai_Narayan,party,,
Hamish_Moore,country,,
Mian_Arshad_Hussain,party,Muslim_League_(Pakistan),1947-01-01T00:00:00Z
Manuel_Tinio,country,,
John_C._Spencer,party,,
Otilio_Ulate_Blanco,party,,
Barbara_Valentin,spouse,John_Ashton_(actor),1983-01-01T00:00:00Z
Jacques_Lavoie,party,,
Marek_Biernacki,party,,
Jadranka_Kosor,party,,
Brad_Pitt,spouse,Angelina_Jolie,2014-08-01T00:00:00Z
Percy_Chapman_Black,party,,
Ray_Hill,party,,
Jason_Chaffetz,party,Republican_Party_(United_States),1990-01-01T00:00:00Z
Anwara_Ali,party,,
Abbott_Lawrence,party,,
Kris_Hanna,party,,
Magdalene_Sibylle_of_Saxony,spouse,,
Jean-Claude_Gaudin,party,,
David_M._Harland,country,,
John_F._Shafroth,party,,
John_Taylor_(missionary_in_South_Africa),country,,
Adolf_von_Thadden,party,,
Liu_Luyin,party,,
John_Conness,party,,
Theodore_Lyman_(militiaman),party,,
Josephine_Earp,spouse,Wyatt_Earp,1892-01-01T00:00:00Z
Clay_Felker,spouse,Gail_Sheehy,1984-01-01T00:00:00Z
Jason_Miller_(playwright),spouse,Susan_Bernard,1974-01-01T00:00:00Z
Paul_Henry_(poet),country,,
Robert_Six,spouse,Audrey_Meadows,1961-01-01T00:00:00Z
Peter_Mansbridge,spouse,Wendy_Mesley,1989-01-01T00:00:00Z
Charles_Emmanuel_III_of_Sardinia,spouse,,
Niels_Neergaard,party,,
Nathaniel_P._Tallmadge,party,,
Bill_Lawrence_(TV_producer),spouse,Christa_Miller,1999-01-01T00:00:00Z
Laurence_Luckinbill,spouse,Lucie_Arnaz,1980-01-01T00:00:00Z
Levon_Ter-Petrosyan,party,,
Diana_Conti,party,,
Jean_Wallace,spouse,Cornel_Wilde,1951-01-01T00:00:00Z
Qazim_Koculi,country,,
Edmund_G._Ross,party,,
Kezia_Purick,party,,
Karuna_Shukla,party,,
Judah_P._Benjamin,party,,
Moisei_Rafes,party,,
Burt_Reynolds,spouse,Loni_Anderson,1988-04-29T00:00:00Z
Amanda_de_Cadenet,spouse,Nick_Valensi,2006-01-01T00:00:00Z
Peter_Carter_(diplomat),country,,
Audie_Bock,party,,
Donald_Trump,party,Republican_Party_(United_States),1987-07-01T00:00:00Z
William_Penny,country,,
Bill_Dickie_(politician),party,,
Meg_Bateman,country,,
Tau_Henare,party,,
Ted_Nevill,country,,
Simon_MacCorkindale,spouse,Susan_George_(actress),1984-01-01T00:00:00Z
Jim_Sillars,party,,
Lojze_Peterle,party,,
Boris_Barnet,spouse,Yelena_Alexandrovna_Kuzmina,1928-01-01T00:00:00Z
Archie_H._Miller,party,,
Inaara_Aga_Khan,spouse,Aga_Khan_IV,1998-05-01T00:00:00Z
Herbert_Hays,party,,
Janet_Langhart,spouse,,
Thomas_Hardy,spouse,,
Leonard_Nimoy,spouse,Susan_Bay,1989-01-01T00:00:00Z
Liya_Akhedzhakova,spouse,,
Angelina_Jolie,spouse,Brad_Pitt,2014-08-23T00:00:00Z
Bill_Walker_(American_politician),party,Independent_politician,2014-01-01T00:00:00Z
John_Owen_(author),country,,
Maura_Soden,spouse,,
Ralph_Metcalf,party,,
Abd_al-Karim_Qasim,party,,
Prince_Frederick_William_of_Hesse-Kassel,spouse,,
Rosy_Bindi,party,,
Alice_Coomaraswamy,spouse,Francis_Bitter,1928-01-01T00:00:00Z
Amy_Tuck,party,,
George_Henderson_(Australian_politician),party,,
Luca_Barbareschi,party,,
Simeon_B._Chittenden,party,,
Joe_Corrie,country,,
Cnut_the_Great,spouse,,
Franz_Ritter_von_Epp,party,,
Betool_Khedairi,country,,
Syama_Prasad_Mukherjee,party,,
Friedrich_von_Payer,party,,
Rikissa_Birgersdotter,spouse,,
Joseph_Wightman,party,,
William_Wood_(Australian_politician),party,,
Carlo_Azeglio_Ciampi,party,Action_Party_(Italy),1943-01-01T00:00:00Z
Bert_van_Manen,party,,
Ivan_Evstratiev_Geshov,party,,
Daniel_MacMillan,country,,
Julia_the_Elder,spouse,Marcus_Claudius_Marcellus_(Julio-Claudian_dynasty),-024-01-01T00:00:00Z
Somendra_Nath_Mitra,party,,
Yuri_Gaven,party,,
Paul_MacEwan,party,,
Moelona,country,,
Jane_Lewis,country,,
Abdullah_Bughra,party,,
John_Stewart_of_Baldynneis,country,,
Alicia_Castro,country,,
Yevgeny_Shaposhnikov,country,,
Jack_Nance,spouse,Kelly_Jean_Van_Dyke,1991-05-01T00:00:00Z
Ben_Humble,country,,
David_H._C._Read,country,,
Joyce_Van_Patten,spouse,Dennis_Dugan,1973-01-01T00:00:00Z
Blas_Roca_Calderio,party,,
Joan_Collins,spouse,Peter_Holm,1985-01-01T00:00:00Z
Alexei_Navalny,party,Progress_Party_(Russia),2013-01-01T00:00:00Z
Colin_Fraser_Steyn,party,,
Cameron_Parker,country,,
John_Ainslie,country,,
Alfred_Vargas,party,,
Marcel_Vauthier,party,,
Li_Ruofan,country,,
Sergey_Shoygu,country,,
Samuel_Boulanger,party,,
Pran_Nath_Thapar,country,,
Erico_Aumentado,party,,
William_Wallace_(mason),country,,
Peter_King_(Australian_politician),party,,
George_Elias,party,,
Eiluned_Lewis,country,,
William_Hedges_(Australian_politician),party,,
Hazem_Al_Beblawi,party,,
Andrew_Hunter_(British_politician),party,,
Kym_Marsh,spouse,Jamie_Lomas,2012-01-01T00:00:00Z
Piero_Aiello,party,New_Centre-Right,2013-11-16T00:00:00Z
Francis_James_(congressman),party,,
Richard_Swenson,party,,
Constantine_the_Great,spouse,,
Sam_Katz_(Philadelphia),party,,
Louis_VII_of_France,spouse,,
Guo_Kan,country,,
Ksenia_Smetanenko,country,,
Julia_Lebedeva,country,,
Frank_Liddell_(politician),party,,
Aleksandr_Chestnikh,country,,
Philip_McBride,party,,
Carlos_Garaikoetxea,party,,
John_Bell_(Tennessee_politician),party,,
Jean_Sylvain_Bailly,party,,
Janet_Farrar,spouse,,
Hugo_Haase,party,,
Reynaldo_Aguinaldo,party,,
Nana_Ioseliani,country,,
Neil_Gordon_Munro,country,,
James_Kennedy_(Australian_politician),party,,
August_Bebel,party,Social_Democratic_Workers'_Party_of_Germany,1869-01-01T00:00:00Z
Charles_Beard_(priest),country,,
Joseph_P._Comegys,party,,
Chan_Wing-chan,party,,
Frank_J._Cannon,party,Silver_Republican_Party,1896-01-01T00:00:00Z
Ian_Stewart_(priest),country,,
Chris_Axworthy,party,,
Majandra_Delfino,spouse,David_Walton_(actor),2011-01-01T00:00:00Z
Eduard_Gufeld,country,,
David_Nelson_(Utah_activist),party,,
Ramon_Bagatsing,party,,
Maurice_Alexander,party,,
Robert_L._Pugh,country,,
Willie_Kelly_(politician),party,,
Behgjet_Pacolli,spouse,Anna_Oxa,1999-01-01T00:00:00Z
Barbara_Jefford,spouse,John_Turner_(actor),1967-01-01T00:00:00Z
Henry_F._Hagemeister,party,,
Karl_Anders,party,,
Logie_Danson,country,,
Richard_Buzacott,party,,
Alain_Marleix,party,,
Acamapichtli,spouse,,
John_Best_(Canadian_politician),party,,
William_E._Cameron,party,,
Archie_Duncan,country,,
Walter_Nairn,party,,
Elizabeth_Blount,spouse,,
Benjamin_F._Tracy,country,,
Nydia_Quintero_Turbay,spouse,,
Solomon_Foot,party,,
Brooke_Astor,spouse,Vincent_Astor,1953-01-01T00:00:00Z
Nicole_Kidman,spouse,Keith_Urban,2006-06-25T00:00:00Z
Michelle_Pfeiffer,spouse,David_E._Kelley,1993-11-13T00:00:00Z
Bejoy_Nambiar,spouse,Juhi_Babbar,2007-01-01T00:00:00Z
Kabir_Bedi,spouse,,
Azariah_C._Flagg,party,,
Teel_Bivins,spouse,,
Krasae_Chanawongse,party,,
David_Duke,party,,
Juliet-Jane_Horne,country,,
Marie_Casimire_Louise_de_La_Grange_d'Arquien,spouse,John_III_Sobieski,1665-01-01T00:00:00Z
Edward_Davies_(Pennsylvania),party,,
Edison_Misla_Aldarondo,party,,
Peggy_Cartwright,spouse,William_%22Bill%22_Walker,1962-01-01T00:00:00Z
Sukarno,spouse,,
Joseph_Miville_Dechene,party,,
Lajim_Ukin,party,,
Linda_Black_(Missouri),party,,
Yuri_Khatchaturov,country,,
W._A._C._Bennett,party,,
Thomas_M._Salmon,party,,
Garry_Breitkreuz,party,,
Stephen_Palfrey_Webb,party,,
Gwalchmai_ap_Meilyr,country,,
Abraham_M._Schermerhorn,party,,
Julian_Reed,party,,
Fred_Bamford,party,Nationalist_Party_of_Australia,1917-02-17T00:00:00Z
Dmytro_Antonovych,party,,
Barbara_Henrickson,spouse,,
Nelson_Rockefeller,spouse,Happy_Rockefeller,1963-01-01T00:00:00Z
Stefano_Bonaccini,party,,
Major_James_Coldwell,party,,
William_Caulfeild_(British_Army_officer),country,,
Davendra_Singh,party,,
Hector_Nicol,country,,
Boutros_Boutros-Ghali,party,,
Simon_Rattle,spouse,Magdalena_Kožená,2008-01-01T00:00:00Z
Leonhard_Helmschrott,party,,
Jin_Murai,party,,
Isabel_Viudes,party,,
Thomas_MacNutt,party,,
Menachem_Begin,party,,
Sergey_Shoygu,party,United_Russia,2001-01-01T00:00:00Z
James_Dunn_(Australian_politician),party,,
Michail_Stifunin,country,,
Madeleine_A._Pickens,spouse,,
Ralph_Wardlaw,country,,
William_I_of_the_Netherlands,spouse,,
Louis_Beel,party,,
Kwame_Nkrumah,party,,
Gavin_Greig,country,,
Dennis_Quaid,spouse,Meg_Ryan,1991-01-01T00:00:00Z
Octavian_Goga,party,,
Princess_Michael_of_Kent,spouse,Prince_Michael_of_Kent,1978-06-30T00:00:00Z
Donald_B._Easum,country,,
William_B._Cooper,party,,
Fehmi_Demir,party,,
Severiano_de_Heredia,party,,
Paulene_Stone,spouse,Mark_Burns_(actor),1990-01-01T00:00:00Z
Millicent_Martin,spouse,Norman_Eshley,1969-01-01T00:00:00Z
George_Sessford,country,,
Arthel_Neville,spouse,Taku_Hirano,2001-01-01T00:00:00Z
Rangarajan_Kumaramangalam,party,,
Paulo_Betti,spouse,Maria_Ribeiro,2003-01-01T00:00:00Z
Bedwyr_Lewis_Jones,country,,
John_Huston,spouse,Enrica_Soma,1950-01-01T00:00:00Z
George_Clooney,spouse,Amal_Clooney,2014-09-27T00:00:00Z
Ambica_Banerjee,party,,
French_Stewart,spouse,Katherine_LaNasa,1998-05-19T00:00:00Z
Antonio_Tajani,party,,
Joseph_Johnson_(Virginia_politician),party,,
A._Homer_Byington,party,,
Helena_Thopia,spouse,,
Sharon_Morris,country,,
Lutfur_Rahman_(politician),party,Labour_Party_(UK),2002-01-01T00:00:00Z
A._Latham_Staples,party,,
Corinne_Calvet,spouse,Jeffrey_Stone,1955-01-01T00:00:00Z
John_A._Page,party,,
Charles_Allen_(Massachusetts_politician),party,,
Ian_Valz,country,,
David_Cowan_(politician),country,,
Bob_Brown,party,,
Irene_Angelina,spouse,,
Fulgencio_Batista,party,,
Barbara_Amiel,spouse,,
